"","date","PriceUSD","ma10","newCol","low10","Turns_10D_Cycle","ma20","low20","Turns_20D_Cycle","ma80","low80","Turns_80D_Cycle"
"1","7/18/2010",0.08584,NA,"  ","  ","  ",NA,"  ","  ",NA,"  ","  "
"2","7/19/2010",0.0808,NA,"  ","  ","  ",NA,"  ","  ",NA,"  ","  "
"3","7/20/2010",0.074735729,NA,"  ","  ","  ",NA,"  ","  ",NA,"  ","  "
"4","7/21/2010",0.079192863,NA,"  ","  ","  ",NA,"  ","  ",NA,"  ","  "
"5","7/22/2010",0.05846976,0.0659333856,"  ","  ","  ",NA,"  ","  ",NA,"  ","  "
"6","7/23/2010",0.06059287,0.0632404955,"  ","  ","  ",NA,"  ","  ",NA,"  ","  "
"7","7/24/2010",0.05454,0.0621504955,"  ","  ","  ",NA,"  ","  ",NA,"  ","  "
"8","7/25/2010",0.050540618,0.0611426608,"LOW","  ","LOW",NA,"  ","  ",NA,"  ","  "
"9","7/26/2010",0.056,0.0599779544,"  ","LOW","  ",NA,"  ","  ",NA,"  ","  "
"10","7/27/2010",0.058622016,0.0602409784,"  ","  ","  ",0.0640573691,"  ","  ",NA,"  ","  "
"11","7/28/2010",0.058911099,0.0601816914,"  ","  ","  ",0.06271556635,"  ","  ",NA,"  ","  "
"12","7/29/2010",0.0699,0.0607289065,"  ","  ","  ",0.06172056635,"  ","  ",NA,"  ","  "
"13","7/30/2010",0.064657382,0.0613764227,"  ","  ","  ",0.0615037799,"  ","  ",NA,"  ","  "
"14","7/31/2010",0.067545799,0.0618764227,"  ","  ","  ",0.0610110732,"  ","  ",NA,"  ","  "
"15","08-01-2010",0.0611,0.0621813526,"  ","  ","  ",0.0614375852,"  ","  ",NA,"  ","  "
"16","08-02-2010",0.06,0.0621906372,"  ","  ","  ",0.0619079417,"  ","  ",NA,"  ","  "
"17","08-03-2010",0.060012151,0.0612906372,"  ","LOW","  ",0.0624059417,"  ","  ",NA,"  ","  "
"18","08-04-2010",0.05701578,0.061864899,"LOW","  ","  ",0.0632287325,"  ","  ",NA,"  ","  "
"19","08-05-2010",0.061,0.062044192,"  ","  ","  ",0.0636846291,"  ","  ",NA,"  ","  "
"20","08-06-2010",0.061671315,0.062634192,"  ","  ","  ",0.0640285283,"  ","  ",NA,"  ","  "
"21","08-07-2010",0.059003945,0.063634192,"  ","  ","  ",0.06458297335,"  ","  ",NA,"  ","  "
"22","08-08-2010",0.0609,0.0640829769,"  ","  ","  ",0.06448797335,"  ","  ",NA,"  ","  "
"23","08-09-2010",0.0704,0.0650810423,"  ","  ","HIGH",0.06459010425,"  ","  ",NA,"  ","  "
"24","08-10-2010",0.069338729,0.0654928355,"  ","  ","  ",0.0644878143,"  ","  ",NA,"  ","  "
"25","08-11-2010",0.067,0.065875704,"  ","  ","  ",0.0647528143,"  ","  ",NA,"  ","  "
"26","08-12-2010",0.07,0.0669753095,"  ","  ","  ",0.06504926375,"  ","  ",NA,"  ","  "
"27","8/13/2010",0.0645,0.0676853095,"LOW","  ","LOW*",0.0652941562,"  ","  ",NA,"  ","  "
"28","8/14/2010",0.066996434,0.0673153095,"  ","  ","  ",0.0656933672,"  ","  ",NA,"  ","  "
"29","8/15/2010",0.065117932,0.0669314366,"  ","  ","  ",0.0658833672,"  ","  ",NA,"  ","  "
"30","8/16/2010",0.0655,0.0668714366,"  ","  ","  ",0.06600355715,"  ","  ",NA,"  ","  "
"31","8/17/2010",0.07,0.0664643355,"  ","  ","HIGH*",0.0663033599,"  ","  ",NA,"  ","  "
"32","8/18/2010",0.068,0.0665053355,"  ","  ","  ",0.0664883599,"  ","  ",NA,"  ","  "
"33","8/19/2010",0.0667,0.0663056921,"  ","  ","  ",0.0661683599,"  ","  ",NA,"  ","  "
"34","8/20/2010",0.0655,0.0662738989,"  ","  ","  ",0.06594992345,"  ","  ",NA,"  ","  "
"35","8/21/2010",0.0664,0.0661314103,"  ","  ","  ",0.06559992345,"  ","  ",NA,"  ","  "
"36","8/22/2010",0.065928989,0.0656314103,"  ","  ","  ",0.06520116485,"  ","  ",NA,"  ","  "
"37","8/23/2010",0.06491,0.0652914103,"  ","  ","  ",0.06514616485,"  ","  ",NA,"  ","  "
"38","8/24/2010",0.065,0.0650214103,"  ","  ","  ",0.06483884315,"  ","  ",NA,"  ","  "
"39","8/25/2010",0.0648,0.0649684103,"  ","  ","  ",0.06469186035,"  ","  ",NA,"  ","  "
"40","8/26/2010",0.064075114,0.0643284103,"  ","  ","  ",0.06449936035,"  ","  ",0.0635150343875,"  ","  "
"41","8/27/2010",0.065,0.0639379942,"  ","  ","  ",0.06407936035,"  ","  ",0.0632271593875,"  ","  "
"42","8/28/2010",0.0646,0.0637869942,"  ","  ","  ",0.06374131625,"  ","  ",0.0630546593875,"  ","  "
"43","8/29/2010",0.064,0.0633719942,"  ","  ","  ",0.06345631625,"  ","  ",0.063176126625,"  ","  "
"44","8/30/2010",0.06497,0.0631098218,"  ","  ","  ",0.0632370648,"  ","  ",0.0633587158375,"  ","  "
"45","8/31/2010",0.06,0.0628673104,"LOW","  ","LOW",0.062967641,"  ","LOW",0.06384217135,"  ","  "
"46","09-01-2010",0.062024828,0.0625273104,"  ","  ","  ",0.0628522348,"  ","  ",0.064272260475,"  ","  "
"47","09-02-2010",0.0634,0.0621912222,"  ","  ","  ",0.0626817348,"  ","  ",0.064776760475,"  ","  "
"48","09-03-2010",0.06085,0.0618912222,"  ","  ","  ",0.0625407348,"  ","  ",0.0654558226125,"  ","  "
"49","09-04-2010",0.062178276,0.0615057193,"  ","LOW","  ",0.0624002348,"  ","  ",0.0660308226125,"  ","  "
"50","09-05-2010",0.06165,0.0616068717,"  ","  ","  ",0.0622164791,"  ","  ",0.0666105474125,"  ","  "
"51","09-06-2010",0.0616,0.0617664754,"  ","  ","  ",0.0620614791,"  ","  ",0.067136658675,"  ","  "
"52","09-07-2010",0.061239118,0.0615764754,"  ","  ","  ",0.0618315054,"  ","  ",0.067537908675,"  ","  "
"53","09-08-2010",0.061,0.0617094754,"LOW","  ","  ",0.0616815054,"  ","  ",0.0680096914,"  ","  "
"54","09-09-2010",0.061114971,0.0616906478,"  ","  ","  ",0.0615680054,"LOW","  ",0.0683846800625,"  ","  "
"55","09-10-2010",0.061011524,0.0615656478,"  ","  ","  ",0.0616730922,"  ","  ",0.0688584300625,"  ","  "
"56","09-11-2010",0.063620865,0.0615956478,"  ","  ","HIGH",0.0617043508,"  ","  ",0.0694459300625,"  ","  "
"57","09-12-2010",0.0615,0.0614717886,"  ","  ","  ",0.0616284443,"  ","  ",0.069977028175,"  ","  "
"58","9/13/2010",0.06218,0.0614717886,"  ","LOW","  ",0.06169361995,"  ","  ",0.070571286225,"  ","  "
"59","9/14/2010",0.06199,0.0616302915,"  ","  ","  ",0.06169470615,"  ","  ",0.071246411225,"  ","  "
"60","9/15/2010",0.0604,0.0617393127,"  ","  ","  ",0.06171320615,"  ","  ",0.0722145017,"  ","  "
"61","9/16/2010",0.0619,0.0616422262,"  ","  ","  ",0.06173320615,"  ","  ",0.0733644523875,"  ","  "
"62","9/17/2010",0.060000526,0.0616804132,"LOW","  ","LOW",0.06178127235,"  ","  ",0.0749494523875,"  ","  "
"63","9/18/2010",0.061,0.0616777645,"  ","  ","  ",0.06182646725,"  ","  ",0.0762332023875,"  ","  "
"64","9/19/2010",0.0627,0.0616987645,"  ","  ","HIGH",0.0618662187,"  ","  ",0.0777414682749999,"  ","  "
"65","9/20/2010",0.062101736,0.0618607645,"  ","  ","  ",0.0619106425,"  ","  ",0.0793741000749999,"  ","  "
"66","9/21/2010",0.06265,0.0618707645,"  ","  ","  ",0.06182826495,"  ","  ",0.0809053500749999,"  ","  "
"67","9/22/2010",0.06188187,0.0620907561,"","  ","  ",0.06182326495,"  ","  ",0.0825306633375,"  ","  "
"68","9/23/2010",0.062153513,0.0621811459,"  ","  ","  ",0.06176750835,"  ","  ",0.0841157079125,"  ","  "
"69","9/24/2010",0.0622,0.0621021459,"  ","  ","  ",0.0617327322,"  ","  ",0.0857154837625,"  ","  "
"70","9/25/2010",0.06202,0.0620819723,"  ","  ","  ",0.0617827322,"  ","  ",0.087762673275,"  ","  "
"71","9/26/2010",0.062,0.0620143037,"  ","  ","  ",0.0618282322,"  ","  ",0.09012657845,"  ","  "
"72","9/27/2010",0.062200442,0.0619661167,"  ","  ","  ",0.0621782059,"  ","  ",0.0942888572375,"  ","  "
"73","9/28/2010",0.061903898,0.0618572522,"  ","  ","  ",0.0633508613,"  ","  ",0.0977051072375,"  ","  "
"74","9/29/2010",0.06191,0.0617666999,"  ","  ","  ",0.0649058613,"  ","  ",0.0999261651,"  ","  "
"75","9/30/2010",0.0619,0.0617046999,"  ","LOW","  ",0.06665808455,"  ","  ",0.101812073775,"  ","  "
"76","10-01-2010",0.061973314,0.0617856999,"  ","  ","  ",0.06827558455,"  ","  ",0.10385733305,"  ","  "
"77","10-02-2010",0.0614,0.0622656557,"  ","  ","  ",0.06992649105,"  ","  ",0.10583470805,"  ","  "
"78","10-03-2010",0.061064868,0.0645205767,"LOW","  ","LOW",0.07206209485,"  ","  ",0.10837470805,"  ","  "
"79","10-04-2010",0.061294477,0.0677095767,"  ","  ","  ",0.07405209485,"  ","  ",0.11101470805,"  ","  "
"80","10-05-2010",0.0614,0.0712341968,"  ","  ","  ",0.07620109485,"  ","  ",0.113701769125,"  ","  "
"81","10-06-2010",0.06281,0.0745368654,"  ","  ","  ",0.07815109485,"  ","  ",0.116245076075,"  ","  "
"82","10-07-2010",0.067,0.0778868654,"  ","  ","  ",0.08014107275,"  ","  ",0.118250076075,"  ","  "
"83","10-08-2010",0.084453108,0.0822669375,"  ","  ","  ",0.08216587785,"  ","  ",0.12047431775,"  ","  "
"84","10-09-2010",0.0938,0.0863374898,"  ","  ","  ",0.08394762245,"  ","  ",0.1230254151375,"  ","  "
"85","10-10-2010",0.097146201,0.0906974898,"  ","  ","  ",0.08580262245,"  ","  ",0.1257540401375,"  ","  "
"86","10-11-2010",0.095,0.0945164898,"  ","  ","  ",0.08805395675,"  ","  ",0.12851642935,"  ","  "
"87","10-12-2010",0.0949,0.0980164898,"  ","  ","  ",0.09010895675,"  ","  ",0.13118330435,"  ","  "
"88","10/13/2010",0.104865589,0.099811179,"  ","  ","  ",0.09228353455,"  ","  ",0.13398517935,"  ","  "
"89","10/14/2010",0.102,0.1001856682,"  ","  ","  ",0.0949693107,"  ","  ",0.1367448259,"  ","  "
"90","10/15/2010",0.105,0.1003710481,"  ","  ","  ",0.09885523835,"  ","  ",0.1395105226,"  ","  "
"91","10/16/2010",0.101,0.1015710481,"  ","  ","  ",0.10326473835,"  ","  ",0.1422405226,"  ","  "
"92","10/17/2010",0.102,0.1023310481,"  ","  ","  ",0.10929973835,"  ","  ",0.145030033625,"  ","  "
"93","10/18/2010",0.1024,0.1023001316,"  ","  ","  ",0.11373208295,"  ","  ",0.147805033625,"  ","  "
"94","10/19/2010",0.097544892,0.1036011316,"LOW","  ","  ",0.11854208295,"  ","  ",0.150433079975,"  ","  "
"95","10/20/2010",0.099,0.1070129869,"  ","  ","  ",0.1235653001,"  ","  ",0.152552429125,"  ","  "
"96","10/21/2010",0.107,0.1120129869,"  ","  ","  ",0.1284403001,"  ","  ",0.1543596683125,"  ","  "
"97","10/22/2010",0.1025,0.1205829869,"  ","  ","  ",0.13342155315,"  ","  ",0.1564346683125,"  ","  "
"98","10/23/2010",0.104556424,0.1276529869,"  ","  ","  ",0.1378682737,"  ","  ",0.1588449183125,"  ","  "
"99","10/24/2010",0.11501,0.1368984977,"  ","  ","  ",0.1424232737,"  ","  ",0.1612082943625,"  ","  "
"100","10/25/2010",0.139118553,0.1467595521,"  ","  ","  ",0.14863703175,"  ","  ",0.1630158009375,"  ","  "
"101","10/26/2010",0.151,0.1553095521,"  ","  ","  ",0.15654265245,"  ","  ",0.1647776761625,"  ","  "
"102","10/27/2010",0.1877,0.1645120582,"  ","  ","HIGH*",0.1714917676,"  ","  ",0.1665776695875,"  ","  "
"103","10/28/2010",0.1731,0.1734364158,"  ","  ","LOW*",0.1833717676,"  ","  ",0.1687329244125,"  ","  "
"104","10/29/2010",0.19,0.1812454158,"  ","  ","  ",0.19065375445,"  ","  ",0.1709341744125,"  ","  "
"105","10/30/2010",0.197610544,0.1902610766,"  ","  ","  ",0.19656738915,"  ","  ",0.1726577988875,"  ","  "
"106","10/31/2010",0.1925,0.201072318,"  ","  ","  ",0.2026948757,"  ","  ",0.1744246738875,"  ","  "
"107","11-01-2010",0.194525061,0.2224005483,"  ","  ","  ",0.2087248757,"  ","  ",0.1765011505125,"  ","  "
"108","11-02-2010",0.1938,0.2390905483,"  ","  ","  ",0.2169070545,"  ","  ",0.17847240175,"  ","  "
"109","11-03-2010",0.1931,0.2444090112,"  ","  ","  ",0.2249565545,"  ","  ",0.1805399672125,"  ","  "
"110","11-04-2010",0.229275161,0.2463752262,"  ","  ","  ",0.23195262685,"  ","  ",0.1828483422125,"  ","  "
"111","11-05-2010",0.259112414,0.2500801993,"  ","  ","  ",0.23782585465,"  ","  ",0.1850733422125,"  ","  "
"112","11-06-2010",0.400982303,0.2529376932,"  ","  ","HIGH",0.23969085465,"  ","HIGH",0.1874203366875,"  ","  "
"113","11-07-2010",0.34,0.2603776932,"  ","  ","  ",0.24313282135,"  ","  ",0.18967973565,"  ","  "
"114","11-08-2010",0.243184629,0.2686676932,"  ","  ","  ",0.2470857109,"  ","  ",0.19191836065,"  ","  "
"115","11-09-2010",0.217272694,0.2736441771,"LOW","  ","LOW",0.2511196837,"  ","  ",0.19414586065,"  ","  "
"116","11-10-2010",0.229549731,0.2745793913,"  ","  ","  ",0.25564548195,"  ","  ",0.196708694225,"  ","  "
"117","11-11-2010",0.2231,0.256981161,"  ","  ","  ",0.2597567289,"  ","  ",0.19895914425,"  ","  "
"118","11-12-2010",0.2682,0.2471750944,"  ","LOW","  ",0.2643167289,"  ","  ",0.2013208334,"  ","  "
"119","11/13/2010",0.276,0.2497624106,"  ","  ","  ",0.2688092289,"  ","  ",0.2036792790375,"  ","  "
"120","11/14/2010",0.27904,0.2558641412,"  ","  ","  ",0.27149075765,"  ","  ",0.2060117790375,"  ","  "
"121","11/15/2010",0.268464556,0.2612107646,"  ","  ","  ",0.27253513695,"  ","  ",0.2083504040375,"  ","  "
"122","11/16/2010",0.225,0.2665757646,"","  ","  ",0.2667060218,"  ","  ",0.210824930625,"  ","  "
"123","11/17/2010",0.241939334,0.2682557646,"  ","  ","  ",0.2638560218,"  ","  ",0.2130790841375,"  ","  "
"124","11/18/2010",0.269057791,0.2689507646,"  ","  ","  ",0.2652647243,"  ","  ",0.2154190841375,"  ","  "
"125","11/19/2010",0.27829,0.2693373382,"  ","  ","  ",0.2659290624,"  ","  ",0.217954756625,"  ","  "
"126","11/20/2010",0.283015965,0.2704908826,"  ","  ","  ",0.26486157585,"  ","  ",0.220517256625,"  ","  "
"127","11/21/2010",0.27675,0.2764308826,"  ","  ","  ",0.26508157585,"  ","  ",0.223081006625,"  ","  "
"128","11/22/2010",0.285,0.2805369492,"  ","  ","HIGH",0.26442157585,"  ","  ",0.2255201867625,"  ","  "
"129","11/23/2010",0.28295,0.280767038,"  ","  ","  ",0.26317458005,"  ","  ",0.2279948117625,"  ","  "
"130","11/24/2010",0.282905736,0.2759939836,"  ","  ","  ",0.25947260635,"  ","  ",0.2303698117625,"  ","  "
"131","11/25/2010",0.28,0.2685123871,"  ","  ","  ",0.25619187945,"  ","  ",0.2328441867625,"  ","  "
"132","11/26/2010",0.2844,0.2635873871,"  ","  ","  ",0.25514187945,"  ","  ",0.2353056405375,"  ","  "
"133","11/27/2010",0.283,0.2605873871,"  ","  ","  ",0.25471593205,"  ","  ",0.2377506405375,"  ","  "
"134","11/28/2010",0.271358679,0.2573983955,"  ","  ","  ",0.2532030425,"  ","  ",0.2405313293875,"  ","  "
"135","11/29/2010",0.230559456,0.2496078745,"  ","  ","  ",0.2492881272,"  ","  ",0.2433300793875,"  ","  "
"136","11/30/2010",0.2082,0.2418928763,"","  ","  ",0.24533732895,"  ","  ",0.2460300793875,"  ","  "
"137","12-01-2010",0.2275,0.2338528763,"  ","  ","  ",0.24289982895,"  ","  ",0.2488312043875,"  ","  "
"138","12-02-2010",0.255,0.2288949149,"  ","  ","  ",0.23964250955,"  ","  ",0.2516066240875,"  ","  "
"139","12-03-2010",0.251060084,0.225639047,"  ","  ","  ",0.2368752714,"  ","  ",0.25415399435,"  ","  "
"140","12-04-2010",0.205000526,0.2225822708,"  ","  ","  ",0.2350644846,"  ","  ",0.2563850124375,"  ","  "
"141","12-05-2010",0.202850018,0.2221622708,"","  ","  ",0.2330644846,"  ","  ",0.2594973875125,"  ","  "
"142","12-06-2010",0.204,0.2222122708,"  ","  ","  ",0.2313424846,"  ","  ",0.2619761375125,"  ","  "
"143","12-07-2010",0.233420386,0.218697632,"  ","  ","  ",0.22932527535,"  ","  ",0.2646472625125,"  ","  "
"144","12-08-2010",0.2388,0.2163521473,"  ","LOW","  ",0.2278073414,"LOW","  ",0.2666410125125,"  ","  "
"145","12-09-2010",0.199991694,0.2205210947,"LOW","  ","LOW",0.2282843686,"  ","LOW",0.2680832557125,"  ","  "
"146","12-10-2010",0.204,0.2242360929,"  ","  ","  ",0.2312243686,"  ","  ",0.2695893807125,"  ","  "
"147","12-11-2010",0.228,0.2288320929,"  ","  ","  ",0.2319211687,"  ","  ",0.27203281745,"  ","  "
"148","12-12-2010",0.219853612,0.2297556358,"  ","  ","  ",0.2316711687,"  ","  ",0.27485919245,"  ","  "
"149","12/13/2010",0.227605237,0.2299756358,"  ","  ","  ",0.2316166709,"  ","  ",0.2779458865625,"  ","  "
"150","12/14/2010",0.24669,0.2339864664,"  ","  ","  ",0.2337666446,"  ","  ",0.28060994705,"  ","  "
"151","12/15/2010",0.24,0.2402864664,"  ","  ","  ",0.2361191437,"  ","  ",0.282619791875,"  ","  "
"152","12/16/2010",0.24996,0.2416300666,"  ","  ","  ",0.23916725005,"  ","  ",0.2827325130875,"  ","  "
"153","12/17/2010",0.242655815,0.2446447054,"  ","  ","  ",0.2407355002,"  ","  ",0.2836710772125,"  ","  "
"154","12/18/2010",0.241,0.2468811945,"  ","  ","  ",0.2428455002,"  ","  ",0.28589626935,"  ","  "
"155","12/19/2010",0.2401,0.2470121945,"LOW","  ","  ",0.2478459155,"  ","  ",0.288736411225,"  ","  "
"156","12/20/2010",0.267,0.2480021945,"  ","  ","HIGH*",0.2526459155,"  ","  ",0.2913545395875,"  ","  "
"157","12/21/2010",0.241436002,0.2495024072,"  ","  ","LOW*",0.2562459155,"  ","  ",0.2945300650125,"  ","  "
"158","12/22/2010",0.25,0.2517153646,"  ","  ","  ",0.2602532349,"  ","  ",0.2977417758875,"  ","  "
"159","12/23/2010",0.249970128,0.2557153646,"  ","  ","  ",0.26387147305,"  ","  ",0.30313565235,"  ","  "
"160","12/24/2010",0.248,0.2617053646,"  ","  ","  ",0.26628697305,"  ","  ",0.308715587625,"  ","  "
"161","12/25/2010",0.2499,0.2650053646,"  ","  ","  ",0.26923447305,"  ","  ",0.314033510275,"  ","  "
"162","12/26/2010",0.264962127,0.2708617644,"  ","  ","  ",0.27168228815,"  ","  ",0.3213579974125,"  ","  "
"163","12/27/2010",0.264785389,0.2758617644,"  ","  ","  ",0.2744494974,"  ","  ",0.3297296492,"  ","  "
"164","12/28/2010",0.281,0.2808617516,"  ","  ","  ",0.2783994974,"  ","  ",0.3375914268125,"  ","  "
"165","12/29/2010",0.3,0.2855617516,"  ","  ","  ",0.2825394974,"  ","  ",0.3452305689375,"  ","  "
"166","12/30/2010",0.3,0.2904667516,"  ","  ","  ",0.2853394974,"  ","  ",0.353167869375,"  ","  "
"167","12/31/2010",0.3,0.2938621691,"  ","  ","  ",0.2895971973,"  ","  ",0.3624091224375,"  ","  "
"168","01-01-2011",0.3,0.2971836302,"  ","  ","  ",0.2934266973,"  ","  ",0.371092284475,"  ","  "
"169","01-02-2011",0.29997,0.3010836302,"  ","  ","  ",0.29686817195,"  ","  ",0.38073127765,"  ","  "
"170","01-03-2011",0.295,0.3033736302,"LOW","  ","  ",0.30034817195,"  ","  ",0.390678747,"  ","  "
"171","01-04-2011",0.29895,0.3056736302,"  ","  ","  ",0.30785267225,"  ","  ",0.400303747,"  ","  "
"172","01-05-2011",0.298916302,0.3083326302,"  ","  ","  ",0.3139045659,"  ","  ",0.4101239048,"  ","  "
"173","01-06-2011",0.298,0.3109916302,"  ","  ","  ",0.32000479645,"  ","  ",0.4197114048,"  ","  "
"174","01-07-2011",0.32,0.3128745923,"  ","  ","  ",0.32342979645,"  ","  ",0.429215516675,"  ","  "
"175","01-08-2011",0.3229,0.3151345923,"  ","  ","  ",0.32407929645,"  ","  ",0.43933256345,"  ","  "
"176","01-09-2011",0.323,0.3252385929,"  ","  ","  ",0.32472879645,"  ","  ",0.4479670123875,"  ","  "
"177","01-10-2011",0.32659,0.3339469627,"  ","  ","  ",0.32922879645,"  ","  ",0.45692361385,"  ","  "
"178","01-11-2011",0.32659,0.3428259627,"  ","  ","  ",0.33522429645,"  ","  ",0.46454861385,"  ","  "
"179","01-12-2011",0.318799621,0.3457759627,"  ","  ","  ",0.3422275729,"  ","  ",0.47185720565,"  ","  "
"180","1/13/2011",0.3176,0.3447849627,"","  ","  ",0.3495975729,"  ","  ",0.480257721325,"  ","  "
"181","1/14/2011",0.399990006,0.3437839627,"  ","  ","HIGH*",0.3556450729,"  ","  ",0.4889720961,"  ","  "
"182","1/15/2011",0.386,0.3501249627,"  ","  ","  ",0.3611992578,"  ","  ",0.498785786925,"  ","  "
"183","1/16/2011",0.38679,0.3594569627,"  ","  ","  ",0.3670535143,"  ","  ",0.507301182125,"  ","  "
"184","1/17/2011",0.3495,0.3715805535,"  ","  ","  ",0.3721135143,"  ","  ",0.516291182125,"  ","  "
"185","1/18/2011",0.31299,0.3840605535,"LOW","  ","LOW*",0.3781927165,"  ","  ",0.5249791998875,"  ","  "
"186","1/19/2011",0.31299,0.3860515529,"LOW","  ","  ",0.3839927165,"  ","  ",0.533181961425,"  ","  "
"187","1/20/2011",0.39,0.3884515529,"  ","  ","  ",0.3915203182,"  ","  ",0.541845672575,"  ","  "
"188","1/21/2011",0.41991,0.3912810659,"  ","  ","  ",0.4014476617,"  ","  ",0.550846252425,"  ","  "
"189","1/22/2011",0.440035529,0.3984510659,"  ","  ","  ",0.4208831865,"  ","  ",0.55973960425,"  ","  "
"190","1/23/2011",0.4424,0.4116004703,"  ","  ","  ",0.4412749276,"  ","  ",0.56791972925,"  ","  "
"191","1/24/2011",0.4199,0.4242014703,"  ","  ","  ",0.4559703457,"  ","  ",0.5762677368375,"  ","  "
"192","1/25/2011",0.41,0.4329156737,"","  ","  ",0.47721829425,"  ","  ",0.584202874,"  ","  "
"193","1/26/2011",0.41508513,0.4434383607,"  ","  ","  ",0.5034623681,"  ","  ",0.5921394746125,"  ","  "
"194","1/27/2011",0.4212,0.4701858195,"  ","  ","  ",0.5308873681,"  ","  ",0.5999528695,"  ","  "
"195","1/28/2011",0.444484044,0.4984893017,"  ","  ","  ",0.5597089366,"  ","  ",0.6077016195,"  ","  "
"196","1/29/2011",0.439,0.5258891385,"  ","  ","  ",0.5899594366,"  ","  ",0.615872498375,"  ","  "
"197","1/30/2011",0.477142034,0.5659850356,"  ","  ","  ",0.62126194885,"  ","  ",0.62385454835,"  ","  "
"198","1/31/2011",0.52513687,0.6156436703,"  ","  ","  ",0.649249097,"  ","  ",0.6322022422625,"  ","  "
"199","02-01-2011",0.707510117,0.6633236703,"  ","  ","  ",0.67995079325,"  ","  ",0.6402337406625,"  ","  "
"200","02-02-2011",0.725434822,0.7078174029,"  ","  ","HIGH*",0.71176595745,"  ","  ",0.6483078022,"  ","  "
"201","02-03-2011",0.693898368,0.7557174029,"  ","  ","LOW*",0.74327095745,"  ","  ",0.6560870522,"  ","  "
"202","02-04-2011",0.810958971,0.809608224,"  ","  ","  ",0.77627158865,"  ","  ",0.6634151714375,"  ","  "
"203","02-05-2011",0.911671477,0.8550598333,"  ","  ","  ",0.80801733215,"  ","  ",0.670423104075,"  ","  "
"204","02-06-2011",0.898,0.889715767,"  ","  ","  ",0.8385417136,"  ","  ",0.676935094175,"  ","  "
"205","02-07-2011",0.88942137,0.9250426132,"  ","  ","  ",0.8683136713,"  ","  ",0.682747594175,"  ","  "
"206","02-08-2011",0.918,0.9606527764,"  ","  ","  ",0.89131146705,"  ","  ",0.688266344175,"  ","  "
"207","02-09-2011",1.016050245,0.9865581417,"  ","  ","  ",0.9146557712,"  ","  ",0.694003469175,"  ","  "
"208","02-10-2011",0.979652963,1.000390994,"  ","  ","  ",0.9316489277,"  ","  ",0.7003675978375,"  ","  "
"209","02-11-2011",1.054069454,1.0137597569,"  ","  ","  ",0.93806079325,"  ","  ",0.7072393478375,"  ","  "
"210","02-12-2011",1.078703284,1.0288099397,"  ","  ","HIGH",0.94564114115,"  ","HIGH",0.7144565274125,"  ","  "
"211","2/13/2011",1.05,1.0269055312,"  ","  ","  ",0.95594622275,"  ","  ",0.7217667774125,"  ","  "
"212","2/14/2011",1.070012624,1.0197033184,"  ","  ","  ",0.9648530375,"  ","  ",0.7287203236375,"  ","  "
"213","2/15/2011",1.05,1.0082380221,"  ","  ","  ",0.96500206375,"  ","  ",0.7352703236375,"  ","  "
"214","2/16/2011",1.031687629,0.9864058195,"  ","  ","  ",0.96800206375,"  ","  ",0.7412045798875,"  ","  "
"215","2/17/2011",1.039923198,0.9662396691,"  ","  ","  ",0.968282651,"  ","  ",0.7470747041625,"  ","  "
"216","2/18/2011",0.898955915,0.9512396691,"  ","  ","  ",0.96539369715,"  ","  ",0.7529085330625,"  ","  "
"217","2/19/2011",0.944028117,0.9431479333,"  ","  ","  ",0.9606460295,"  ","  ",0.7586337830625,"  ","  "
"218","2/20/2011",0.865,0.9296131335,"  ","  ","  ",0.95865838135,"  ","  ",0.7642277830625,"  ","  "
"219","2/21/2011",0.835747428,0.9222443706,"LOW","  ","LOW",0.9529085778,"  ","  ",0.7700176628,"  ","  "
"220","2/22/2011",0.87704178,0.9077553623,"  ","  ","  ",0.9440284136,"  ","  ",0.7757851628,"  ","  "
"221","2/23/2011",0.9,0.9038818631,"  ","  ","  ",0.93692044395,"  ","  ",0.779285287725,"  ","  "
"222","2/24/2011",0.989095266,0.9015887406,"  ","LOW","HIGH",0.9276583614,"  ","  ",0.7834064356625,"  ","  "
"223","2/25/2011",0.914652002,0.9090787406,"  ","  ","  ",0.9190375546,"  ","  ",0.7878215606625,"  ","  "
"224","2/26/2011",0.958,0.9194113361,"  ","  ","  ",0.9107567527,"  ","  ",0.7928753106625,"  ","  "
"225","2/27/2011",0.895033115,0.9218171581,"  ","  ","  ",0.9017605928,"  ","  ",0.7983378106625,"  ","  "
"226","2/28/2011",0.860220923,0.9226012188,"","  ","  ",0.90284631255,"  ","  ",0.803601192125,"  ","  "
"227","03-01-2011",0.921096892,0.9121687895,"  ","  ","  ",0.8996449067,"  ","  ",0.8078906523875,"  ","  "
"228","03-02-2011",0.9399,0.9084619757,"  ","  ","  ",0.90228568235,"  ","  ",0.81226820155,"  ","  "
"229","03-03-2011",0.939073383,0.8992691348,"  ","  ","  ",0.90512281095,"  ","  ",0.8175350275375,"  ","  "
"230","03-04-2011",0.9011,0.8957658233,"  ","  ","  ",0.9059669681,"  ","  ",0.8236340282625,"  ","  "
"231","03-05-2011",0.907840607,0.901810762,"  ","  ","  ",0.9045789681,"  ","  ",0.8308681503375,"  ","  "
"232","03-06-2011",0.884770973,0.8977010728,"  ","  ","  ",0.8976847881,"  ","  ",0.83803906455,"  ","  "
